,Text,Intent,Domain,Name,Area,DeviceClass,Response,State
246,puoi cambiare la temperatura nel custom_area in diciassette gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
247,puoi cambiare la temperatura nel custom_area in sedici gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
248,puoi cambiare la temperatura nel custom_area in sedici gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
249,puoi cambiare la temperatura nel custom_area in sedici gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
250,puoi cambiare la temperatura nel custom_area in quindici gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
251,puoi cambiare la temperatura nel custom_area in quindici gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
252,puoi cambiare la temperatura nel custom_area in quindici gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
253,puoi cambiare la temperatura nel custom_area in venticinque,HassClimateSetTemperature,none,none,custom_area,none,default,none
254,puoi cambiare la temperatura nel custom_area in ventiquattro,HassClimateSetTemperature,none,none,custom_area,none,default,none
255,puoi cambiare la temperatura nel custom_area in ventitre,HassClimateSetTemperature,none,none,custom_area,none,default,none
256,puoi cambiare la temperatura nel custom_area in ventidue,HassClimateSetTemperature,none,none,custom_area,none,default,none
257,puoi cambiare la temperatura nel custom_area in ventuno,HassClimateSetTemperature,none,none,custom_area,none,default,none
258,puoi cambiare la temperatura nel custom_area in venti,HassClimateSetTemperature,none,none,custom_area,none,default,none
259,puoi cambiare la temperatura nel custom_area in diciannove,HassClimateSetTemperature,none,none,custom_area,none,default,none
260,puoi cambiare la temperatura nel custom_area in diciotto,HassClimateSetTemperature,none,none,custom_area,none,default,none
261,puoi cambiare la temperatura nel custom_area in diciassette,HassClimateSetTemperature,none,none,custom_area,none,default,none
262,puoi cambiare la temperatura nel custom_area in sedici,HassClimateSetTemperature,none,none,custom_area,none,default,none
263,puoi cambiare la temperatura nel custom_area in quindici,HassClimateSetTemperature,none,none,custom_area,none,default,none
264,puoi cambiare la temperatura in custom_area in venticinque gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
265,puoi cambiare la temperatura in custom_area in venticinque gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
266,puoi cambiare la temperatura in custom_area in venticinque gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
267,puoi cambiare la temperatura in custom_area in ventiquattro gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
268,puoi cambiare la temperatura in custom_area in ventiquattro gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
269,puoi cambiare la temperatura in custom_area in ventiquattro gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
270,puoi cambiare la temperatura in custom_area in ventitre gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
271,puoi cambiare la temperatura in custom_area in ventitre gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
272,puoi cambiare la temperatura in custom_area in ventitre gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
273,puoi cambiare la temperatura in custom_area in ventidue gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
274,puoi cambiare la temperatura in custom_area in ventidue gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
275,puoi cambiare la temperatura in custom_area in ventidue gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
276,puoi cambiare la temperatura in custom_area in ventuno gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
277,puoi cambiare la temperatura in custom_area in ventuno gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
278,puoi cambiare la temperatura in custom_area in ventuno gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
279,puoi cambiare la temperatura in custom_area in venti gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
280,puoi cambiare la temperatura in custom_area in venti gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
281,puoi cambiare la temperatura in custom_area in venti gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
282,puoi cambiare la temperatura in custom_area in diciannove gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
283,puoi cambiare la temperatura in custom_area in diciannove gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
284,puoi cambiare la temperatura in custom_area in diciannove gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
285,puoi cambiare la temperatura in custom_area in diciotto gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
286,puoi cambiare la temperatura in custom_area in diciotto gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
287,puoi cambiare la temperatura in custom_area in diciotto gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
288,puoi cambiare la temperatura in custom_area in diciassette gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
289,puoi cambiare la temperatura in custom_area in diciassette gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
290,puoi cambiare la temperatura in custom_area in diciassette gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
291,puoi cambiare la temperatura in custom_area in sedici gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
292,puoi cambiare la temperatura in custom_area in sedici gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
293,puoi cambiare la temperatura in custom_area in sedici gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
294,puoi cambiare la temperatura in custom_area in quindici gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
295,puoi cambiare la temperatura in custom_area in quindici gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
296,puoi cambiare la temperatura in custom_area in quindici gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
297,puoi cambiare la temperatura in custom_area in venticinque,HassClimateSetTemperature,none,none,custom_area,none,default,none
298,puoi cambiare la temperatura in custom_area in ventiquattro,HassClimateSetTemperature,none,none,custom_area,none,default,none
299,puoi cambiare la temperatura in custom_area in ventitre,HassClimateSetTemperature,none,none,custom_area,none,default,none
300,puoi cambiare la temperatura in custom_area in ventidue,HassClimateSetTemperature,none,none,custom_area,none,default,none
301,puoi cambiare la temperatura in custom_area in ventuno,HassClimateSetTemperature,none,none,custom_area,none,default,none
302,puoi cambiare la temperatura in custom_area in venti,HassClimateSetTemperature,none,none,custom_area,none,default,none
303,puoi cambiare la temperatura in custom_area in diciannove,HassClimateSetTemperature,none,none,custom_area,none,default,none
304,puoi cambiare la temperatura in custom_area in diciotto,HassClimateSetTemperature,none,none,custom_area,none,default,none
305,puoi cambiare la temperatura in custom_area in diciassette,HassClimateSetTemperature,none,none,custom_area,none,default,none
306,puoi cambiare la temperatura in custom_area in sedici,HassClimateSetTemperature,none,none,custom_area,none,default,none
307,puoi cambiare la temperatura in custom_area in quindici,HassClimateSetTemperature,none,none,custom_area,none,default,none
308,potresti cambiare la temperatura della custom_area in venticinque gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
309,potresti cambiare la temperatura della custom_area in venticinque gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
310,potresti cambiare la temperatura della custom_area in venticinque gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
311,potresti cambiare la temperatura della custom_area in ventiquattro gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
312,potresti cambiare la temperatura della custom_area in ventiquattro gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
313,potresti cambiare la temperatura della custom_area in ventiquattro gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
314,potresti cambiare la temperatura della custom_area in ventitre gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
315,potresti cambiare la temperatura della custom_area in ventitre gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
316,potresti cambiare la temperatura della custom_area in ventitre gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
317,potresti cambiare la temperatura della custom_area in ventidue gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
318,potresti cambiare la temperatura della custom_area in ventidue gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
319,potresti cambiare la temperatura della custom_area in ventidue gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
320,potresti cambiare la temperatura della custom_area in ventuno gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
321,potresti cambiare la temperatura della custom_area in ventuno gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
322,potresti cambiare la temperatura della custom_area in ventuno gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
323,potresti cambiare la temperatura della custom_area in venti gradi centigradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
324,potresti cambiare la temperatura della custom_area in venti gradi celsius,HassClimateSetTemperature,none,none,custom_area,none,default,none
325,potresti cambiare la temperatura della custom_area in venti gradi,HassClimateSetTemperature,none,none,custom_area,none,default,none
